Date,DAY,DaySeq,MONTH,MONTH_NUMBER,RELATIVE_07_DAY_PERIOD,RELATIVE_30_DAY_PERIOD,RELATIVE_DAY,RELATIVE_MONTH,RELATIVE_WEEK,WEEK,YEAR,YEAR_MONTH,YEAR_MONTH_NUMBER,YEAR_WEEK
12/19/2020 0:00,12/19/2020 0:00,719,December,12,-110,-26,1897-11-08 00:00:00,-26,-112,12/12/2020 0:00,2020,12/1/2020 0:00,24251,2020-W51
12/20/2020 0:00,12/20/2020 0:00,720,December,12,-110,-26,1897-11-09 00:00:00,-26,-111,12/19/2020 0:00,2020,12/1/2020 0:00,24251,2020-W52
12/21/2020 0:00,12/21/2020 0:00,721,December,12,-110,-26,1897-11-10 00:00:00,-26,-111,12/19/2020 0:00,2020,12/1/2020 0:00,24251,2020-W52
12/22/2020 0:00,12/22/2020 0:00,722,December,12,-110,-25,1897-11-11 00:00:00,-26,-111,12/19/2020 0:00,2020,12/1/2020 0:00,24251,2020-W52
12/23/2020 0:00,12/23/2020 0:00,723,December,12,-110,-25,1897-11-12 00:00:00,-26,-111,12/19/2020 0:00,2020,12/1/2020 0:00,24251,2020-W52
12/24/2020 0:00,12/24/2020 0:00,724,December,12,-110,-25,1897-11-13 00:00:00,-26,-111,12/19/2020 0:00,2020,12/1/2020 0:00,24251,2020-W52
12/25/2020 0:00,12/25/2020 0:00,725,December,12,-109,-25,1897-11-14 00:00:00,-26,-111,12/19/2020 0:00,2020,12/1/2020 0:00,24251,2020-W52
12/26/2020 0:00,12/26/2020 0:00,726,December,12,-109,-25,1897-11-15 00:00:00,-26,-111,12/19/2020 0:00,2020,12/1/2020 0:00,24251,2020-W52
12/27/2020 0:00,12/27/2020 0:00,727,December,12,-109,-25,1897-11-16 00:00:00,-26,-110,12/26/2020 0:00,2020,12/1/2020 0:00,24251,2020-W53
12/28/2020 0:00,12/28/2020 0:00,728,December,12,-109,-25,1897-11-17 00:00:00,-26,-110,12/26/2020 0:00,2020,12/1/2020 0:00,24251,2020-W53
12/29/2020 0:00,12/29/2020 0:00,729,December,12,-109,-25,1897-11-18 00:00:00,-26,-110,12/26/2020 0:00,2020,12/1/2020 0:00,24251,2020-W53
12/30/2020 0:00,12/30/2020 0:00,730,December,12,-109,-25,1897-11-19 00:00:00,-26,-110,12/26/2020 0:00,2020,12/1/2020 0:00,24251,2020-W53
12/31/2020 0:00,12/31/2020 0:00,731,December,12,-109,-25,1897-11-20 00:00:00,-26,-110,12/26/2020 0:00,2020,12/1/2020 0:00,24251,2020-W53
1/1/2021 0:00,1/1/2021 0:00,732,January,1,-108,-25,1897-11-21 00:00:00,-25,-110,12/26/2020 0:00,2021,1/1/2021 0:00,24252,2021-W01
1/2/2021 0:00,1/2/2021 0:00,733,January,1,-108,-25,1897-11-22 00:00:00,-25,-110,12/26/2020 0:00,2021,1/1/2021 0:00,24252,2021-W01
1/3/2021 0:00,1/3/2021 0:00,734,January,1,-108,-25,1897-11-23 00:00:00,-25,-109,1/2/2021 0:00,2021,1/1/2021 0:00,24252,2021-W02
1/4/2021 0:00,1/4/2021 0:00,735,January,1,-108,-25,1897-11-24 00:00:00,-25,-109,1/2/2021 0:00,2021,1/1/2021 0:00,24252,2021-W02
1/5/2021 0:00,1/5/2021 0:00,736,January,1,-108,-25,1897-11-25 00:00:00,-25,-109,1/2/2021 0:00,2021,1/1/2021 0:00,24252,2021-W02
1/6/2021 0:00,1/6/2021 0:00,737,January,1,-108,-25,1897-11-26 00:00:00,-25,-109,1/2/2021 0:00,2021,1/1/2021 0:00,24252,2021-W02
1/7/2021 0:00,1/7/2021 0:00,738,January,1,-108,-25,1897-11-27 00:00:00,-25,-109,1/2/2021 0:00,2021,1/1/2021 0:00,24252,2021-W02
1/8/2021 0:00,1/8/2021 0:00,739,January,1,-107,-25,1897-11-28 00:00:00,-25,-109,1/2/2021 0:00,2021,1/1/2021 0:00,24252,2021-W02
1/9/2021 0:00,1/9/2021 0:00,740,January,1,-107,-25,1897-11-29 00:00:00,-25,-109,1/2/2021 0:00,2021,1/1/2021 0:00,24252,2021-W02
1/10/2021 0:00,1/10/2021 0:00,741,January,1,-107,-25,1897-11-30 00:00:00,-25,-108,1/9/2021 0:00,2021,1/1/2021 0:00,24252,2021-W03
1/11/2021 0:00,1/11/2021 0:00,742,January,1,-107,-25,1897-12-01 00:00:00,-25,-108,1/9/2021 0:00,2021,1/1/2021 0:00,24252,2021-W03
1/12/2021 0:00,1/12/2021 0:00,743,January,1,-107,-25,1897-12-02 00:00:00,-25,-108,1/9/2021 0:00,2021,1/1/2021 0:00,24252,2021-W03
1/13/2021 0:00,1/13/2021 0:00,744,January,1,-107,-25,1897-12-03 00:00:00,-25,-108,1/9/2021 0:00,2021,1/1/2021 0:00,24252,2021-W03
1/14/2021 0:00,1/14/2021 0:00,745,January,1,-107,-25,1897-12-04 00:00:00,-25,-108,1/9/2021 0:00,2021,1/1/2021 0:00,24252,2021-W03
1/15/2021 0:00,1/15/2021 0:00,746,January,1,-106,-25,1897-12-05 00:00:00,-25,-108,1/9/2021 0:00,2021,1/1/2021 0:00,24252,2021-W03
1/16/2021 0:00,1/16/2021 0:00,747,January,1,-106,-25,1897-12-06 00:00:00,-25,-108,1/9/2021 0:00,2021,1/1/2021 0:00,24252,2021-W03
1/17/2021 0:00,1/17/2021 0:00,748,January,1,-106,-25,1897-12-07 00:00:00,-25,-107,1/16/2021 0:00,2021,1/1/2021 0:00,24252,2021-W04
1/18/2021 0:00,1/18/2021 0:00,749,January,1,-106,-25,1897-12-08 00:00:00,-25,-107,1/16/2021 0:00,2021,1/1/2021 0:00,24252,2021-W04
1/19/2021 0:00,1/19/2021 0:00,750,January,1,-106,-25,1897-12-09 00:00:00,-25,-107,1/16/2021 0:00,2021,1/1/2021 0:00,24252,2021-W04
1/20/2021 0:00,1/20/2021 0:00,751,January,1,-106,-25,1897-12-10 00:00:00,-25,-107,1/16/2021 0:00,2021,1/1/2021 0:00,24252,2021-W04
1/21/2021 0:00,1/21/2021 0:00,752,January,1,-106,-24,1897-12-11 00:00:00,-25,-107,1/16/2021 0:00,2021,1/1/2021 0:00,24252,2021-W04
1/22/2021 0:00,1/22/2021 0:00,753,January,1,-105,-24,1897-12-12 00:00:00,-25,-107,1/16/2021 0:00,2021,1/1/2021 0:00,24252,2021-W04
1/23/2021 0:00,1/23/2021 0:00,754,January,1,-105,-24,1897-12-13 00:00:00,-25,-107,1/16/2021 0:00,2021,1/1/2021 0:00,24252,2021-W04
1/24/2021 0:00,1/24/2021 0:00,755,January,1,-105,-24,1897-12-14 00:00:00,-25,-106,1/23/2021 0:00,2021,1/1/2021 0:00,24252,2021-W05
1/25/2021 0:00,1/25/2021 0:00,756,January,1,-105,-24,1897-12-15 00:00:00,-25,-106,1/23/2021 0:00,2021,1/1/2021 0:00,24252,2021-W05
1/26/2021 0:00,1/26/2021 0:00,757,January,1,-105,-24,1897-12-16 00:00:00,-25,-106,1/23/2021 0:00,2021,1/1/2021 0:00,24252,2021-W05
1/27/2021 0:00,1/27/2021 0:00,758,January,1,-105,-24,1897-12-17 00:00:00,-25,-106,1/23/2021 0:00,2021,1/1/2021 0:00,24252,2021-W05
1/28/2021 0:00,1/28/2021 0:00,759,January,1,-105,-24,1897-12-18 00:00:00,-25,-106,1/23/2021 0:00,2021,1/1/2021 0:00,24252,2021-W05
1/29/2021 0:00,1/29/2021 0:00,760,January,1,-104,-24,1897-12-19 00:00:00,-25,-106,1/23/2021 0:00,2021,1/1/2021 0:00,24252,2021-W05
1/30/2021 0:00,1/30/2021 0:00,761,January,1,-104,-24,1897-12-20 00:00:00,-25,-106,1/23/2021 0:00,2021,1/1/2021 0:00,24252,2021-W05
1/31/2021 0:00,1/31/2021 0:00,762,January,1,-104,-24,1897-12-21 00:00:00,-25,-105,1/30/2021 0:00,2021,1/1/2021 0:00,24252,2021-W06
2/1/2021 0:00,2/1/2021 0:00,763,February,2,-104,-24,1897-12-22 00:00:00,-24,-105,1/30/2021 0:00,2021,2/1/2021 0:00,24253,2021-W06
2/2/2021 0:00,2/2/2021 0:00,764,February,2,-104,-24,1897-12-23 00:00:00,-24,-105,1/30/2021 0:00,2021,2/1/2021 0:00,24253,2021-W06
2/3/2021 0:00,2/3/2021 0:00,765,February,2,-104,-24,1897-12-24 00:00:00,-24,-105,1/30/2021 0:00,2021,2/1/2021 0:00,24253,2021-W06
2/4/2021 0:00,2/4/2021 0:00,766,February,2,-104,-24,1897-12-25 00:00:00,-24,-105,1/30/2021 0:00,2021,2/1/2021 0:00,24253,2021-W06
2/5/2021 0:00,2/5/2021 0:00,767,February,2,-103,-24,1897-12-26 00:00:00,-24,-105,1/30/2021 0:00,2021,2/1/2021 0:00,24253,2021-W06
2/6/2021 0:00,2/6/2021 0:00,768,February,2,-103,-24,1897-12-27 00:00:00,-24,-105,1/30/2021 0:00,2021,2/1/2021 0:00,24253,2021-W06
2/7/2021 0:00,2/7/2021 0:00,769,February,2,-103,-24,1897-12-28 00:00:00,-24,-104,2/6/2021 0:00,2021,2/1/2021 0:00,24253,2021-W07
2/8/2021 0:00,2/8/2021 0:00,770,February,2,-103,-24,1897-12-29 00:00:00,-24,-104,2/6/2021 0:00,2021,2/1/2021 0:00,24253,2021-W07
2/9/2021 0:00,2/9/2021 0:00,771,February,2,-103,-24,1897-12-30 00:00:00,-24,-104,2/6/2021 0:00,2021,2/1/2021 0:00,24253,2021-W07
2/10/2021 0:00,2/10/2021 0:00,772,February,2,-103,-24,1897-12-31 00:00:00,-24,-104,2/6/2021 0:00,2021,2/1/2021 0:00,24253,2021-W07
2/11/2021 0:00,2/11/2021 0:00,773,February,2,-103,-24,1898-01-01 00:00:00,-24,-104,2/6/2021 0:00,2021,2/1/2021 0:00,24253,2021-W07
2/12/2021 0:00,2/12/2021 0:00,774,February,2,-102,-24,1898-01-02 00:00:00,-24,-104,2/6/2021 0:00,2021,2/1/2021 0:00,24253,2021-W07
2/13/2021 0:00,2/13/2021 0:00,775,February,2,-102,-24,1898-01-03 00:00:00,-24,-104,2/6/2021 0:00,2021,2/1/2021 0:00,24253,2021-W07
2/14/2021 0:00,2/14/2021 0:00,776,February,2,-102,-24,1898-01-04 00:00:00,-24,-103,2/13/2021 0:00,2021,2/1/2021 0:00,24253,2021-W08
2/15/2021 0:00,2/15/2021 0:00,777,February,2,-102,-24,1898-01-05 00:00:00,-24,-103,2/13/2021 0:00,2021,2/1/2021 0:00,24253,2021-W08
2/16/2021 0:00,2/16/2021 0:00,778,February,2,-102,-24,1898-01-06 00:00:00,-24,-103,2/13/2021 0:00,2021,2/1/2021 0:00,24253,2021-W08
2/17/2021 0:00,2/17/2021 0:00,779,February,2,-102,-24,1898-01-07 00:00:00,-24,-103,2/13/2021 0:00,2021,2/1/2021 0:00,24253,2021-W08
2/18/2021 0:00,2/18/2021 0:00,780,February,2,-102,-24,1898-01-08 00:00:00,-24,-103,2/13/2021 0:00,2021,2/1/2021 0:00,24253,2021-W08
2/19/2021 0:00,2/19/2021 0:00,781,February,2,-101,-24,1898-01-09 00:00:00,-24,-103,2/13/2021 0:00,2021,2/1/2021 0:00,24253,2021-W08
2/20/2021 0:00,2/20/2021 0:00,782,February,2,-101,-23,1898-01-10 00:00:00,-24,-103,2/13/2021 0:00,2021,2/1/2021 0:00,24253,2021-W08
2/21/2021 0:00,2/21/2021 0:00,783,February,2,-101,-23,1898-01-11 00:00:00,-24,-102,2/20/2021 0:00,2021,2/1/2021 0:00,24253,2021-W09
2/22/2021 0:00,2/22/2021 0:00,784,February,2,-101,-23,1898-01-12 00:00:00,-24,-102,2/20/2021 0:00,2021,2/1/2021 0:00,24253,2021-W09
2/23/2021 0:00,2/23/2021 0:00,785,February,2,-101,-23,1898-01-13 00:00:00,-24,-102,2/20/2021 0:00,2021,2/1/2021 0:00,24253,2021-W09
2/24/2021 0:00,2/24/2021 0:00,786,February,2,-101,-23,1898-01-14 00:00:00,-24,-102,2/20/2021 0:00,2021,2/1/2021 0:00,24253,2021-W09
2/25/2021 0:00,2/25/2021 0:00,787,February,2,-101,-23,1898-01-15 00:00:00,-24,-102,2/20/2021 0:00,2021,2/1/2021 0:00,24253,2021-W09
2/26/2021 0:00,2/26/2021 0:00,788,February,2,-100,-23,1898-01-16 00:00:00,-24,-102,2/20/2021 0:00,2021,2/1/2021 0:00,24253,2021-W09
2/27/2021 0:00,2/27/2021 0:00,789,February,2,-100,-23,1898-01-17 00:00:00,-24,-102,2/20/2021 0:00,2021,2/1/2021 0:00,24253,2021-W09
2/28/2021 0:00,2/28/2021 0:00,790,February,2,-100,-23,1898-01-18 00:00:00,-24,-101,2/27/2021 0:00,2021,2/1/2021 0:00,24253,2021-W10
3/1/2021 0:00,3/1/2021 0:00,791,March,3,-100,-23,1898-01-19 00:00:00,-23,-101,2/27/2021 0:00,2021,3/1/2021 0:00,24254,2021-W10
3/2/2021 0:00,3/2/2021 0:00,792,March,3,-100,-23,1898-01-20 00:00:00,-23,-101,2/27/2021 0:00,2021,3/1/2021 0:00,24254,2021-W10
3/3/2021 0:00,3/3/2021 0:00,793,March,3,-100,-23,1898-01-21 00:00:00,-23,-101,2/27/2021 0:00,2021,3/1/2021 0:00,24254,2021-W10
3/4/2021 0:00,3/4/2021 0:00,794,March,3,-100,-23,1898-01-22 00:00:00,-23,-101,2/27/2021 0:00,2021,3/1/2021 0:00,24254,2021-W10
3/5/2021 0:00,3/5/2021 0:00,795,March,3,-99,-23,1898-01-23 00:00:00,-23,-101,2/27/2021 0:00,2021,3/1/2021 0:00,24254,2021-W10
3/6/2021 0:00,3/6/2021 0:00,796,March,3,-99,-23,1898-01-24 00:00:00,-23,-101,2/27/2021 0:00,2021,3/1/2021 0:00,24254,2021-W10
3/7/2021 0:00,3/7/2021 0:00,797,March,3,-99,-23,1898-01-25 00:00:00,-23,-100,3/6/2021 0:00,2021,3/1/2021 0:00,24254,2021-W11
3/8/2021 0:00,3/8/2021 0:00,798,March,3,-99,-23,1898-01-26 00:00:00,-23,-100,3/6/2021 0:00,2021,3/1/2021 0:00,24254,2021-W11
3/9/2021 0:00,3/9/2021 0:00,799,March,3,-99,-23,1898-01-27 00:00:00,-23,-100,3/6/2021 0:00,2021,3/1/2021 0:00,24254,2021-W11
3/10/2021 0:00,3/10/2021 0:00,800,March,3,-99,-23,1898-01-28 00:00:00,-23,-100,3/6/2021 0:00,2021,3/1/2021 0:00,24254,2021-W11
3/11/2021 0:00,3/11/2021 0:00,801,March,3,-99,-23,1898-01-29 00:00:00,-23,-100,3/6/2021 0:00,2021,3/1/2021 0:00,24254,2021-W11
3/12/2021 0:00,3/12/2021 0:00,802,March,3,-98,-23,1898-01-30 00:00:00,-23,-100,3/6/2021 0:00,2021,3/1/2021 0:00,24254,2021-W11
3/13/2021 0:00,3/13/2021 0:00,803,March,3,-98,-23,1898-01-31 00:00:00,-23,-100,3/6/2021 0:00,2021,3/1/2021 0:00,24254,2021-W11
3/14/2021 0:00,3/14/2021 0:00,804,March,3,-98,-23,1898-02-01 00:00:00,-23,-99,3/13/2021 0:00,2021,3/1/2021 0:00,24254,2021-W12
3/15/2021 0:00,3/15/2021 0:00,805,March,3,-98,-23,1898-02-02 00:00:00,-23,-99,3/13/2021 0:00,2021,3/1/2021 0:00,24254,2021-W12
3/16/2021 0:00,3/16/2021 0:00,806,March,3,-98,-23,1898-02-03 00:00:00,-23,-99,3/13/2021 0:00,2021,3/1/2021 0:00,24254,2021-W12
3/17/2021 0:00,3/17/2021 0:00,807,March,3,-98,-23,1898-02-04 00:00:00,-23,-99,3/13/2021 0:00,2021,3/1/2021 0:00,24254,2021-W12
3/18/2021 0:00,3/18/2021 0:00,808,March,3,-98,-23,1898-02-05 00:00:00,-23,-99,3/13/2021 0:00,2021,3/1/2021 0:00,24254,2021-W12
3/19/2021 0:00,3/19/2021 0:00,809,March,3,-97,-23,1898-02-06 00:00:00,-23,-99,3/13/2021 0:00,2021,3/1/2021 0:00,24254,2021-W12
3/20/2021 0:00,3/20/2021 0:00,810,March,3,-97,-23,1898-02-07 00:00:00,-23,-99,3/13/2021 0:00,2021,3/1/2021 0:00,24254,2021-W12
3/21/2021 0:00,3/21/2021 0:00,811,March,3,-97,-23,1898-02-08 00:00:00,-23,-98,3/20/2021 0:00,2021,3/1/2021 0:00,24254,2021-W13
3/22/2021 0:00,3/22/2021 0:00,812,March,3,-97,-22,1898-02-09 00:00:00,-23,-98,3/20/2021 0:00,2021,3/1/2021 0:00,24254,2021-W13
3/23/2021 0:00,3/23/2021 0:00,813,March,3,-97,-22,1898-02-10 00:00:00,-23,-98,3/20/2021 0:00,2021,3/1/2021 0:00,24254,2021-W13
3/24/2021 0:00,3/24/2021 0:00,814,March,3,-97,-22,1898-02-11 00:00:00,-23,-98,3/20/2021 0:00,2021,3/1/2021 0:00,24254,2021-W13
3/25/2021 0:00,3/25/2021 0:00,815,March,3,-97,-22,1898-02-12 00:00:00,-23,-98,3/20/2021 0:00,2021,3/1/2021 0:00,24254,2021-W13
3/26/2021 0:00,3/26/2021 0:00,816,March,3,-96,-22,1898-02-13 00:00:00,-23,-98,3/20/2021 0:00,2021,3/1/2021 0:00,24254,2021-W13
3/27/2021 0:00,3/27/2021 0:00,817,March,3,-96,-22,1898-02-14 00:00:00,-23,-98,3/20/2021 0:00,2021,3/1/2021 0:00,24254,2021-W13
3/28/2021 0:00,3/28/2021 0:00,818,March,3,-96,-22,1898-02-15 00:00:00,-23,-97,3/27/2021 0:00,2021,3/1/2021 0:00,24254,2021-W14
3/29/2021 0:00,3/29/2021 0:00,819,March,3,-96,-22,1898-02-16 00:00:00,-23,-97,3/27/2021 0:00,2021,3/1/2021 0:00,24254,2021-W14
3/30/2021 0:00,3/30/2021 0:00,820,March,3,-96,-22,1898-02-17 00:00:00,-23,-97,3/27/2021 0:00,2021,3/1/2021 0:00,24254,2021-W14
3/31/2021 0:00,3/31/2021 0:00,821,March,3,-96,-22,1898-02-18 00:00:00,-23,-97,3/27/2021 0:00,2021,3/1/2021 0:00,24254,2021-W14
4/1/2021 0:00,4/1/2021 0:00,822,April,4,-96,-22,1898-02-19 00:00:00,-22,-97,3/27/2021 0:00,2021,4/1/2021 0:00,24255,2021-W14
4/2/2021 0:00,4/2/2021 0:00,823,April,4,-95,-22,1898-02-20 00:00:00,-22,-97,3/27/2021 0:00,2021,4/1/2021 0:00,24255,2021-W14
4/3/2021 0:00,4/3/2021 0:00,824,April,4,-95,-22,1898-02-21 00:00:00,-22,-97,3/27/2021 0:00,2021,4/1/2021 0:00,24255,2021-W14
4/4/2021 0:00,4/4/2021 0:00,825,April,4,-95,-22,1898-02-22 00:00:00,-22,-96,4/3/2021 0:00,2021,4/1/2021 0:00,24255,2021-W15
4/5/2021 0:00,4/5/2021 0:00,826,April,4,-95,-22,1898-02-23 00:00:00,-22,-96,4/3/2021 0:00,2021,4/1/2021 0:00,24255,2021-W15
4/6/2021 0:00,4/6/2021 0:00,827,April,4,-95,-22,1898-02-24 00:00:00,-22,-96,4/3/2021 0:00,2021,4/1/2021 0:00,24255,2021-W15
4/7/2021 0:00,4/7/2021 0:00,828,April,4,-95,-22,1898-02-25 00:00:00,-22,-96,4/3/2021 0:00,2021,4/1/2021 0:00,24255,2021-W15
4/8/2021 0:00,4/8/2021 0:00,829,April,4,-95,-22,1898-02-26 00:00:00,-22,-96,4/3/2021 0:00,2021,4/1/2021 0:00,24255,2021-W15
4/9/2021 0:00,4/9/2021 0:00,830,April,4,-94,-22,1898-02-27 00:00:00,-22,-96,4/3/2021 0:00,2021,4/1/2021 0:00,24255,2021-W15
4/10/2021 0:00,4/10/2021 0:00,831,April,4,-94,-22,1898-02-28 00:00:00,-22,-96,4/3/2021 0:00,2021,4/1/2021 0:00,24255,2021-W15
4/11/2021 0:00,4/11/2021 0:00,832,April,4,-94,-22,1898-03-01 00:00:00,-22,-95,4/10/2021 0:00,2021,4/1/2021 0:00,24255,2021-W16
4/12/2021 0:00,4/12/2021 0:00,833,April,4,-94,-22,1898-03-02 00:00:00,-22,-95,4/10/2021 0:00,2021,4/1/2021 0:00,24255,2021-W16
4/13/2021 0:00,4/13/2021 0:00,834,April,4,-94,-22,1898-03-03 00:00:00,-22,-95,4/10/2021 0:00,2021,4/1/2021 0:00,24255,2021-W16
4/14/2021 0:00,4/14/2021 0:00,835,April,4,-94,-22,1898-03-04 00:00:00,-22,-95,4/10/2021 0:00,2021,4/1/2021 0:00,24255,2021-W16
4/15/2021 0:00,4/15/2021 0:00,836,April,4,-94,-22,1898-03-05 00:00:00,-22,-95,4/10/2021 0:00,2021,4/1/2021 0:00,24255,2021-W16
4/16/2021 0:00,4/16/2021 0:00,837,April,4,-93,-22,1898-03-06 00:00:00,-22,-95,4/10/2021 0:00,2021,4/1/2021 0:00,24255,2021-W16
4/17/2021 0:00,4/17/2021 0:00,838,April,4,-93,-22,1898-03-07 00:00:00,-22,-95,4/10/2021 0:00,2021,4/1/2021 0:00,24255,2021-W16
4/18/2021 0:00,4/18/2021 0:00,839,April,4,-93,-22,1898-03-08 00:00:00,-22,-94,4/17/2021 0:00,2021,4/1/2021 0:00,24255,2021-W17
4/19/2021 0:00,4/19/2021 0:00,840,April,4,-93,-22,1898-03-09 00:00:00,-22,-94,4/17/2021 0:00,2021,4/1/2021 0:00,24255,2021-W17
4/20/2021 0:00,4/20/2021 0:00,841,April,4,-93,-22,1898-03-10 00:00:00,-22,-94,4/17/2021 0:00,2021,4/1/2021 0:00,24255,2021-W17
4/21/2021 0:00,4/21/2021 0:00,842,April,4,-93,-21,1898-03-11 00:00:00,-22,-94,4/17/2021 0:00,2021,4/1/2021 0:00,24255,2021-W17
4/22/2021 0:00,4/22/2021 0:00,843,April,4,-93,-21,1898-03-12 00:00:00,-22,-94,4/17/2021 0:00,2021,4/1/2021 0:00,24255,2021-W17
4/23/2021 0:00,4/23/2021 0:00,844,April,4,-92,-21,1898-03-13 00:00:00,-22,-94,4/17/2021 0:00,2021,4/1/2021 0:00,24255,2021-W17
4/24/2021 0:00,4/24/2021 0:00,845,April,4,-92,-21,1898-03-14 00:00:00,-22,-94,4/17/2021 0:00,2021,4/1/2021 0:00,24255,2021-W17
4/25/2021 0:00,4/25/2021 0:00,846,April,4,-92,-21,1898-03-15 00:00:00,-22,-93,4/24/2021 0:00,2021,4/1/2021 0:00,24255,2021-W18
4/26/2021 0:00,4/26/2021 0:00,847,April,4,-92,-21,1898-03-16 00:00:00,-22,-93,4/24/2021 0:00,2021,4/1/2021 0:00,24255,2021-W18
4/27/2021 0:00,4/27/2021 0:00,848,April,4,-92,-21,1898-03-17 00:00:00,-22,-93,4/24/2021 0:00,2021,4/1/2021 0:00,24255,2021-W18
4/28/2021 0:00,4/28/2021 0:00,849,April,4,-92,-21,1898-03-18 00:00:00,-22,-93,4/24/2021 0:00,2021,4/1/2021 0:00,24255,2021-W18
4/29/2021 0:00,4/29/2021 0:00,850,April,4,-92,-21,1898-03-19 00:00:00,-22,-93,4/24/2021 0:00,2021,4/1/2021 0:00,24255,2021-W18
4/30/2021 0:00,4/30/2021 0:00,851,April,4,-91,-21,1898-03-20 00:00:00,-22,-93,4/24/2021 0:00,2021,4/1/2021 0:00,24255,2021-W18
5/1/2021 0:00,5/1/2021 0:00,852,May,5,-91,-21,1898-03-21 00:00:00,-21,-93,4/24/2021 0:00,2021,5/1/2021 0:00,24256,2021-W18
5/2/2021 0:00,5/2/2021 0:00,853,May,5,-91,-21,1898-03-22 00:00:00,-21,-92,5/1/2021 0:00,2021,5/1/2021 0:00,24256,2021-W19
5/3/2021 0:00,5/3/2021 0:00,854,May,5,-91,-21,1898-03-23 00:00:00,-21,-92,5/1/2021 0:00,2021,5/1/2021 0:00,24256,2021-W19
5/4/2021 0:00,5/4/2021 0:00,855,May,5,-91,-21,1898-03-24 00:00:00,-21,-92,5/1/2021 0:00,2021,5/1/2021 0:00,24256,2021-W19
5/5/2021 0:00,5/5/2021 0:00,856,May,5,-91,-21,1898-03-25 00:00:00,-21,-92,5/1/2021 0:00,2021,5/1/2021 0:00,24256,2021-W19
5/6/2021 0:00,5/6/2021 0:00,857,May,5,-91,-21,1898-03-26 00:00:00,-21,-92,5/1/2021 0:00,2021,5/1/2021 0:00,24256,2021-W19
5/7/2021 0:00,5/7/2021 0:00,858,May,5,-90,-21,1898-03-27 00:00:00,-21,-92,5/1/2021 0:00,2021,5/1/2021 0:00,24256,2021-W19
5/8/2021 0:00,5/8/2021 0:00,859,May,5,-90,-21,1898-03-28 00:00:00,-21,-92,5/1/2021 0:00,2021,5/1/2021 0:00,24256,2021-W19
5/9/2021 0:00,5/9/2021 0:00,860,May,5,-90,-21,1898-03-29 00:00:00,-21,-91,5/8/2021 0:00,2021,5/1/2021 0:00,24256,2021-W20
5/10/2021 0:00,5/10/2021 0:00,861,May,5,-90,-21,1898-03-30 00:00:00,-21,-91,5/8/2021 0:00,2021,5/1/2021 0:00,24256,2021-W20
5/11/2021 0:00,5/11/2021 0:00,862,May,5,-90,-21,1898-03-31 00:00:00,-21,-91,5/8/2021 0:00,2021,5/1/2021 0:00,24256,2021-W20
5/12/2021 0:00,5/12/2021 0:00,863,May,5,-90,-21,1898-04-01 00:00:00,-21,-91,5/8/2021 0:00,2021,5/1/2021 0:00,24256,2021-W20
5/13/2021 0:00,5/13/2021 0:00,864,May,5,-90,-21,1898-04-02 00:00:00,-21,-91,5/8/2021 0:00,2021,5/1/2021 0:00,24256,2021-W20
5/14/2021 0:00,5/14/2021 0:00,865,May,5,-89,-21,1898-04-03 00:00:00,-21,-91,5/8/2021 0:00,2021,5/1/2021 0:00,24256,2021-W20
5/15/2021 0:00,5/15/2021 0:00,866,May,5,-89,-21,1898-04-04 00:00:00,-21,-91,5/8/2021 0:00,2021,5/1/2021 0:00,24256,2021-W20
5/16/2021 0:00,5/16/2021 0:00,867,May,5,-89,-21,1898-04-05 00:00:00,-21,-90,5/15/2021 0:00,2021,5/1/2021 0:00,24256,2021-W21
5/17/2021 0:00,5/17/2021 0:00,868,May,5,-89,-21,1898-04-06 00:00:00,-21,-90,5/15/2021 0:00,2021,5/1/2021 0:00,24256,2021-W21
5/18/2021 0:00,5/18/2021 0:00,869,May,5,-89,-21,1898-04-07 00:00:00,-21,-90,5/15/2021 0:00,2021,5/1/2021 0:00,24256,2021-W21
5/19/2021 0:00,5/19/2021 0:00,870,May,5,-89,-21,1898-04-08 00:00:00,-21,-90,5/15/2021 0:00,2021,5/1/2021 0:00,24256,2021-W21
5/20/2021 0:00,5/20/2021 0:00,871,May,5,-89,-21,1898-04-09 00:00:00,-21,-90,5/15/2021 0:00,2021,5/1/2021 0:00,24256,2021-W21
5/21/2021 0:00,5/21/2021 0:00,872,May,5,-88,-20,1898-04-10 00:00:00,-21,-90,5/15/2021 0:00,2021,5/1/2021 0:00,24256,2021-W21
5/22/2021 0:00,5/22/2021 0:00,873,May,5,-88,-20,1898-04-11 00:00:00,-21,-90,5/15/2021 0:00,2021,5/1/2021 0:00,24256,2021-W21
5/23/2021 0:00,5/23/2021 0:00,874,May,5,-88,-20,1898-04-12 00:00:00,-21,-89,5/22/2021 0:00,2021,5/1/2021 0:00,24256,2021-W22
5/24/2021 0:00,5/24/2021 0:00,875,May,5,-88,-20,1898-04-13 00:00:00,-21,-89,5/22/2021 0:00,2021,5/1/2021 0:00,24256,2021-W22
5/25/2021 0:00,5/25/2021 0:00,876,May,5,-88,-20,1898-04-14 00:00:00,-21,-89,5/22/2021 0:00,2021,5/1/2021 0:00,24256,2021-W22
5/26/2021 0:00,5/26/2021 0:00,877,May,5,-88,-20,1898-04-15 00:00:00,-21,-89,5/22/2021 0:00,2021,5/1/2021 0:00,24256,2021-W22
